NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
裴时渊	0	3135	0	5	95	1	20	20	20	20	20	16		58144	104512				5
吴太玄	0	3136	0	5	95	1	20	20	20	20	20	16		53824	110592				4
皇甫建	0	3137	0	5	95	1	20	20	20	20	20	16		50144	105920				3
申屠甄	0	3138	0	5	95	1	20	20	20	20	20	16		47424	101056				2
武陵山樵夫	0	1897	3	5	60	1	20	20	20	20	20	1		54176	108736		1		
神武军士	0	1902	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\wulingshan\npc\shenwujunshi.txt			
to_balingxian	1															\setting\map\map_info\wulingshan\trap\to_balingxian.txt			
巴陵县入口	0	2525	4	5	1	1	20	20	20	20	20	1		58176	107936		1		
武陵山守军	0	2281	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\wulingshan\npc\area1.txt			
赤练王蛇	0	2282	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\wulingshan\npc\area2.txt			
彪霸看守	0	2283	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\wulingshan\npc\area3.txt			
草鬼婆	0	2284	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\wulingshan\npc\area4.txt			
to_fuliudong	1															\setting\map\map_info\wulingshan\trap\to_fuliudong.txt			
伏流洞入口	0	2525	4	5	1	1	20	20	20	20	20	1		45408	104288		1		
to_shennvfeng	1															\setting\map\map_info\wulingshan\trap\to_shennvfeng.txt			
神女峰入口	0	2525	4	5	1	1	20	20	20	20	20	1		56256	95296		1		
to_taohuayuan	1															\setting\map\map_info\wulingshan\trap\to_taohuayuan.txt			
桃花源入口	0	2525	4	5	1	1	20	20	20	20	20	1		50624	115264		1		
毒虫	0	4638	0	5	130	1	20	20	20	20	20	1		54144	104928		1		
毒虫	0	4638	0	5	130	1	20	20	20	20	20	1		54208	105344		1		
毒虫	0	4638	0	5	130	1	20	20	20	20	20	1		53888	104864		1		
毒虫	0	4638	0	5	130	1	20	20	20	20	20	1		54048	105568		1		
小鲁班	0	4649	3	5	130	1	20	20	20	20	20	1		46688	100896		1		
