NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
芭黛儿	0	3127	0	5	95	1	20	20	20	20	20	16		50560	102176				4
纪千城	0	3128	0	5	95	1	20	20	20	20	20	16		51392	116896				2
楼芊芊	0	3129	0	5	95	1	20	20	20	20	20	16		54976	104800				1
白远海	0	3130	0	5	95	1	20	20	20	20	20	16		58816	117312				0
上好的杉树	0	1650	3	5	60	1	20	20	20	20	20	1		51456	109568		1		
to_shiguzhen	1															\setting\map\map_info\miaoling\trap\to_shiguzhen.txt			
石鼓镇入口	0	2525	4	5	1	1	20	20	20	20	20	1		48640	119744		1		
黑苗猎手	0	2273	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\miaoling\npc\area1.txt			
蛮女祭司	0	2274	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\miaoling\npc\area2.txt			
白苗猎手	0	2275	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\miaoling\npc\area3.txt			
苗岭守军	0	2276	0	5	95	1	20	20	20	20	20	3	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\miaoling\npc\area4.txt			
蚩尤洞入口	0	2525	4	5	1	1	20	20	20	20	20	1		59552	114656		1		
to_chiyoudong	1															\setting\map\map_info\miaoling\trap\to_chiyoudong.txt			
to_taohuayuan	1															\setting\map\map_info\miaoling\trap\to_taohuayuan.txt			
桃花源入口	0	2525	4	5	1	1	20	20	20	20	20	1		59872	105664		1		
to_yelangjiuxu	1															\setting\map\map_info\miaoling\trap\to_yelangjiuxu.txt			
夜郎旧墟入口	0	2525	4	5	1	1	20	20	20	20	20	1		48864	99232		1		
